probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift
84/1R/S3841R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/84__1R__S3841R03.jpg.npz,84,F84_T1,F84_T1_R,R,55,False,0.4386245674740484,0.3918031226199543,0.3918031226199543,-0.0468214448540941,F29_T1_L,F29_T1,29,L,unrelated,False,False,False,F29_T1_L,F29_T1,29,L,unrelated,False,False,False,50.0,0.4363848590962147,-0.0022397083778336,112.0,0.4497836835599506,50.0,0.4363848590962147,23120,-16
44/2L/S3442L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2L__S3442L04.jpg.npz,44,F44_T2,F44_T2_L,L,72,False,0.4355884308510638,0.3889061207609595,0.3889061207609595,-0.0466823100901043,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,93.0,0.4423774954627949,0.006789064611731,93.0,0.4423774954627949,139.0,0.4509527754763877,24064,8
93/1R/S3931R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/93__1R__S3931R01.jpg.npz,93,F93_T1,F93_T1_R,R,109,False,0.4378859426080639,0.3914237935977066,0.3914237935977066,-0.0464621490103572,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,2.0,0.3925735637552545,-0.0453123788528093,2.0,0.3925735637552545,159.0,0.4461629746835443,22024,16
55/2R/S3552R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__2R__S3552R05.jpg.npz,55,F55_T2,F55_T2_R,R,47,False,0.430326581880986,0.3842514362960459,0.3842514362960459,-0.04607514558494,F39_T1_R,F39_T1,39,R,unrelated,False,False,False,F39_T1_R,F39_T1,39,R,unrelated,False,False,False,48.0,0.4304807870800074,0.0001542051990213,48.0,0.4304807870800074,,,25476,0
91/1L/S3911L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__1L__S3911L05.jpg.npz,91,F91_T1,F91_T1_L,L,104,False,0.440024834437086,0.3941190706679574,0.3941190706679574,-0.0459057637691286,F57_T2_L,F57_T2,57,L,unrelated,False,False,False,F57_T2_L,F57_T2,57,L,unrelated,False,False,False,126.0,0.4446013557133634,0.0045765212762773,169.0,0.451685595817559,126.0,0.4446013557133634,24160,-6
42/2L/S3422L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__2L__S3422L09.jpg.npz,42,F42_T2,F42_T2_L,L,29,False,0.4113821138211382,0.3656721942552561,0.3656721942552561,-0.045709919565882,F28_T2_R,F28_T2,28,R,unrelated,False,False,False,F28_T2_R,F28_T2,28,R,unrelated,False,False,False,7.0,0.3979568054692355,-0.0134253083519026,10.0,0.4024307645996388,7.0,0.3979568054692355,27060,-2
22/2L/S3222L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2L__S3222L04.jpg.npz,22,F22_T2,F22_T2_L,L,60,False,0.4198372137043346,0.3748026056060008,0.3748026056060008,-0.0450346080983338,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,29.0,0.4085838532803932,-0.0112533604239413,29.0,0.4085838532803932,118.0,0.4334997961679576,21132,6
94/1L/S3941L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/94__1L__S3941L01.jpg.npz,94,F94_T1,F94_T1_L,L,57,False,0.4272385252069225,0.3829319129226494,0.3829319129226494,-0.0443066122842731,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,113.0,0.4411876232367662,0.0139490980298437,149.0,0.4486999006293474,113.0,0.4411876232367662,26580,-6
12/2R/S3122R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/12__2R__S3122R03.jpg.npz,12,F12_T2,F12_T2_R,R,23,False,0.4085880640465793,0.3645560788417931,0.3645560788417931,-0.0440319852047861,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,31.0,0.4130692599620493,0.00448119591547,31.0,0.4130692599620493,189.0,0.4558392018779342,27480,0
64/1R/S3641R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/64__1R__S3641R07.jpg.npz,64,F64_T1,F64_T1_R,R,82,False,0.4326757326182723,0.3888791131444659,0.3888791131444659,-0.0437966194738064,F36_T1_R,F36_T1,36,R,unrelated,False,False,False,F36_T1_R,F36_T1,36,R,unrelated,False,False,False,215.0,0.4598206733209271,0.0271449407026547,215.0,0.4598206733209271,,,20884,14
26/2R/S3262R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R03.jpg.npz,26,F26_T2,F26_T2_R,R,18,False,0.4118140243902439,0.3686369852605987,0.3686369852605987,-0.0431770391296452,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,3.0,0.3778961281293733,-0.0339178962608705,3.0,0.3778961281293733,301.0,0.4912615330021291,26240,-10
05/1L/S3051L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/05__1L__S3051L06.jpg.npz,5,F05_T1,F05_T1_L,L,43,False,0.4165024630541872,0.3733675872404196,0.3733675872404196,-0.0431348758137675,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,F06_T1_R,F06_T1,6,R,unrelated,False,False,False,195.0,0.449828473413379,0.0333260103591918,195.0,0.449828473413379,274.0,0.4715576820839979,20300,8
21/1L/S3211L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/21__1L__S3211L08.jpg.npz,21,F21_T1,F21_T1_L,L,64,False,0.4328905976931143,0.3900792981272144,0.3900792981272144,-0.0428112995658998,F33_T2_R,F33_T2,33,R,unrelated,False,False,False,F33_T2_R,F33_T2,33,R,unrelated,False,False,False,42.0,0.4268064228367529,-0.0060841748563613,42.0,0.4268064228367529,,,22888,0
64/1R/S3641R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/64__1R__S3641R05.jpg.npz,64,F64_T1,F64_T1_R,R,63,False,0.4306902452937821,0.3884255319148936,0.3884255319148936,-0.0422647133788884,F98_T1_L,F98_T1,98,L,unrelated,False,False,False,F98_T1_L,F98_T1,98,L,unrelated,False,False,False,192.0,0.4552760624772975,0.0245858171835154,192.0,0.4552760624772975,,,21036,14
92/2L/S3922L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/92__2L__S3922L03.jpg.npz,92,F92_T2,F92_T2_L,L,61,False,0.4224287974683544,0.3802047189451769,0.3802047189451769,-0.0422240785231775,F23_T1_L,F23_T1,23,L,unrelated,False,False,False,F23_T1_L,F23_T1,23,L,unrelated,False,False,False,8.0,0.4006964255747609,-0.0217323718935935,15.0,0.4046929316338354,8.0,0.4006964255747609,25280,0
22/2R/S3222R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R08.jpg.npz,22,F22_T2,F22_T2_R,R,2,False,0.3627235644807028,0.3210798122065728,0.3210798122065728,-0.04164375227413,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,3.0,0.3632853632853632,0.0005617988046603,3.0,0.3632853632853632,159.0,0.4460818919872926,25496,0
51/2R/S3512R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/51__2R__S3512R07.jpg.npz,51,F51_T2,F51_T2_R,R,16,False,0.4058988764044944,0.3644899103139013,0.3644899103139013,-0.041408966090593,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,78.0,0.4317687747035573,0.0258698982990628,165.0,0.4504954954954955,78.0,0.4317687747035573,22784,8
39/2R/S3392R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/39__2R__S3392R03.jpg.npz,39,F39_T2,F39_T2_R,R,55,False,0.4261015609563327,0.3849706129303106,0.3849706129303106,-0.041130948026022,F45_T2_R,F45_T2,45,R,unrelated,False,False,False,F45_T2_R,F45_T2,45,R,unrelated,False,False,False,9.0,0.4018230473323298,-0.0242785136240029,9.0,0.4018230473323298,113.0,0.4409668721109399,20244,12
55/2R/S3552R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__2R__S3552R08.jpg.npz,55,F55_T2,F55_T2_R,R,23,False,0.4232368463137694,0.3822387827977022,0.3822387827977022,-0.0409980635160671,F78_T1_L,F78_T1,78,L,unrelated,False,False,False,F78_T1_L,F78_T1,78,L,unrelated,False,False,False,104.0,0.4467105263157894,0.02347368000202,104.0,0.4467105263157894,,,25012,0
56/1R/S3561R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/56__1R__S3561R09.jpg.npz,56,F56_T1,F56_T1_R,R,61,False,0.4361864270816621,0.3963042402243854,0.3963042402243854,-0.0398821868572766,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,20.0,0.4210351692103516,-0.0151512578713104,,,20.0,0.4210351692103516,24932,-4
23/1L/S3231L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/23__1L__S3231L01.jpg.npz,23,F23_T1,F23_T1_L,L,37,False,0.4132097791798107,0.3735235401763433,0.3735235401763433,-0.0396862390034673,F81_T1_R,F81_T1,81,R,unrelated,False,False,False,F81_T1_R,F81_T1,81,R,unrelated,False,False,False,,,,,,,,25360,0
95/2L/S3952L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/95__2L__S3952L06.jpg.npz,95,F95_T2,F95_T2_L,L,24,False,0.4111361079865017,0.3717247097844113,0.3717247097844113,-0.0394113982020903,F41_T2_R,F41_T2,41,R,unrelated,False,False,False,F41_T2_R,F41_T2,41,R,unrelated,False,False,False,104.0,0.4352833796940195,0.0241472717075177,161.0,0.4464324917672887,104.0,0.4352833796940195,24892,2
91/1R/S3911R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__1R__S3911R06.jpg.npz,91,F91_T1,F91_T1_R,R,68,False,0.431260945709282,0.3926529666254635,0.3926529666254635,-0.0386079790838184,F78_T1_L,F78_T1,78,L,unrelated,False,False,False,F78_T1_L,F78_T1,78,L,unrelated,False,False,False,82.0,0.4359140341791818,0.0046530884698998,82.0,0.4359140341791818,101.0,0.4406720856463124,22840,-6
55/2R/S3552R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__2R__S3552R07.jpg.npz,55,F55_T2,F55_T2_R,R,22,False,0.4198579862773257,0.3814529004789782,0.3814529004789782,-0.0384050857983475,F10_T1_R,F10_T1,10,R,unrelated,False,False,False,F10_T1_R,F10_T1,10,R,unrelated,False,False,False,187.0,0.4632672332389046,0.0434092469615789,187.0,0.4632672332389046,,,25068,0
24/2L/S3242L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/24__2L__S3242L04.jpg.npz,24,F24_T2,F24_T2_L,L,40,False,0.4425243605359318,0.4042185338865837,0.4042185338865837,-0.0383058266493481,F50_T1_R,F50_T1,50,R,unrelated,False,False,False,F50_T1_R,F50_T1,50,R,unrelated,False,False,False,106.0,0.4590776101016323,0.0165532495657004,309.0,0.5214814814814814,106.0,0.4590776101016323,26272,6
40/2R/S3402R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/40__2R__S3402R01.jpg.npz,40,F40_T2,F40_T2_R,R,101,False,0.4377170138888889,0.3995522607163828,0.3995522607163828,-0.038164753172506,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,163.0,0.4480678297733572,0.0103508158844683,163.0,0.4480678297733572,257.0,0.4632181028724115,23040,-10
78/1R/S3781R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/78__1R__S3781R03.jpg.npz,78,F78_T1,F78_T1_R,R,70,False,0.4336324988190836,0.3965351719322744,0.3965351719322744,-0.0370973268868092,F46_T1_L,F46_T1,46,L,unrelated,False,False,False,F46_T1_L,F46_T1,46,L,unrelated,False,False,False,96.0,0.4392272262026612,0.0055947273835775,96.0,0.4392272262026612,271.0,0.4740948275862069,25404,2
06/1R/S3061R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__1R__S3061R07.jpg.npz,6,F06_T1,F06_T1_R,R,17,False,0.4225217864923747,0.3854861773117254,0.3854861773117254,-0.0370356091806492,F00_T2_L,F00_T2,0,L,unrelated,False,False,False,F00_T2_L,F00_T2,0,L,unrelated,False,False,False,19.0,0.4236575481256332,0.0011357616332585,19.0,0.4236575481256332,248.0,0.4718616567036721,22032,6
33/2R/S3332R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2R__S3332R08.jpg.npz,33,F33_T2,F33_T2_R,R,18,False,0.4148059086224665,0.377886239909893,0.377886239909893,-0.0369196687125735,F30_T1_R,F30_T1,30,R,unrelated,False,False,False,F30_T1_R,F30_T1,30,R,unrelated,False,False,False,48.0,0.4346736045411542,0.0198676959186877,150.0,0.4574936494496189,48.0,0.4346736045411542,23288,6
78/1R/S3781R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/78__1R__S3781R01.jpg.npz,78,F78_T1,F78_T1_R,R,24,False,0.4137549212598425,0.377367941712204,0.377367941712204,-0.0363869795476385,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,F33_T2_L,F33_T2,33,L,unrelated,False,False,False,136.0,0.4452897377792166,0.031534816519374,136.0,0.4452897377792166,273.0,0.4705858876117497,24384,-8
92/1R/S3921R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/92__1R__S3921R09.jpg.npz,92,F92_T1,F92_T1_R,R,31,False,0.4208425545368321,0.3859049737803909,0.3859049737803909,-0.0349375807564412,F93_T1_R,F93_T1,93,R,unrelated,False,False,False,F93_T1_R,F93_T1,93,R,unrelated,False,False,False,70.0,0.4322264998395893,0.0113839453027572,166.0,0.4514994136371251,70.0,0.4322264998395893,25304,-4
03/2R/S3032R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R04.jpg.npz,3,F03_T2,F03_T2_R,R,55,False,0.4446365452589519,0.4097630783908411,0.4097630783908411,-0.0348734668681107,F35_T1_R,F35_T1,35,R,unrelated,False,False,False,F35_T1_R,F35_T1,35,R,unrelated,False,False,False,200.0,0.4684957114581042,0.0238591661991523,200.0,0.4684957114581042,209.0,0.4703941580151328,26028,4
84/1R/S3841R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/84__1R__S3841R09.jpg.npz,84,F84_T1,F84_T1_R,R,88,False,0.4370819723129569,0.4023776466504686,0.4023776466504686,-0.0347043256624883,F88_T2_L,F88_T2,88,L,unrelated,False,False,False,F88_T2_L,F88_T2,88,L,unrelated,False,False,False,75.0,0.4338671875,-0.0032147848129569,109.0,0.442832909245123,75.0,0.4338671875,25716,-4
84/1R/S3841R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/84__1R__S3841R05.jpg.npz,84,F84_T1,F84_T1_R,R,11,False,0.4149277688603531,0.380281690140845,0.380281690140845,-0.034646078719508,F25_T2_R,F25_T2,25,R,unrelated,False,False,False,F25_T2_R,F25_T2,25,R,unrelated,False,False,False,7.0,0.4104323164188257,-0.0044954524415274,7.0,0.4104323164188257,201.0,0.4704766617186211,27412,-2
26/2R/S3262R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R02.jpg.npz,26,F26_T2,F26_T2_R,R,19,False,0.4163022882961667,0.3819689202178788,0.3819689202178788,-0.0343333680782878,F63_T1_R,F63_T1,63,R,unrelated,False,False,False,F63_T1_R,F63_T1,63,R,unrelated,False,False,False,3.0,0.4011591722421036,-0.0151431160540631,3.0,0.4011591722421036,308.0,0.492474363215349,27444,-4
33/2R/S3332R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2R__S3332R04.jpg.npz,33,F33_T2,F33_T2_R,R,37,False,0.4235843870258384,0.3898991717680951,0.3898991717680951,-0.0336852152577433,F57_T1_R,F57_T1,57,R,unrelated,False,False,False,F57_T1_R,F57_T1,57,R,unrelated,False,False,False,40.0,0.4240414319462111,0.0004570449203727,40.0,0.4240414319462111,143.0,0.4457015551284291,21828,-10
64/1R/S3641R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/64__1R__S3641R04.jpg.npz,64,F64_T1,F64_T1_R,R,25,False,0.4127962538226299,0.3795262267343485,0.3795262267343485,-0.0332700270882814,F13_T2_R,F13_T2,13,R,unrelated,False,False,False,F13_T2_R,F13_T2,13,R,unrelated,False,False,False,133.0,0.440996030313966,0.028199776491336,133.0,0.440996030313966,,,20928,14
13/2R/S3132R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/13__2R__S3132R07.jpg.npz,13,F13_T2,F13_T2_R,R,33,False,0.4228041462084015,0.3896049548041513,0.3896049548041513,-0.0331991914042502,F20_T1_R,F20_T1,20,R,unrelated,False,False,False,F20_T1_R,F20_T1,20,R,unrelated,False,False,False,71.0,0.4322306086397944,0.0094264624313929,71.0,0.4322306086397944,72.0,0.4324279007377599,21996,8
03/2R/S3032R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R09.jpg.npz,3,F03_T2,F03_T2_R,R,25,False,0.4238223017292785,0.3909450852126011,0.3909450852126011,-0.0328772165166773,F05_T1_R,F05_T1,5,R,unrelated,False,False,False,F05_T1_R,F05_T1,5,R,unrelated,False,False,False,125.0,0.4480017761989343,0.0241794744696557,291.0,0.4790302782324059,125.0,0.4480017761989343,26832,0
72/1L/S3721L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/72__1L__S3721L04.jpg.npz,72,F72_T1,F72_T1_L,L,7,False,0.3910406313943291,0.35840118430792,0.35840118430792,-0.032639447086409,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,84.0,0.4223650958822655,0.0313244644879363,84.0,0.4223650958822655,133.0,0.4337349397590361,27368,-4
27/1R/S3271R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/27__1R__S3271R03.jpg.npz,27,F27_T1,F27_T1_R,R,50,False,0.4301447201017812,0.3975661827497865,0.3975661827497865,-0.0325785373519946,F57_T2_L,F57_T2,57,L,unrelated,False,False,False,F57_T2_L,F57_T2,57,L,unrelated,False,False,False,,,,,,,,25152,-6
52/2R/S3522R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/52__2R__S3522R07.jpg.npz,52,F52_T2,F52_T2_R,R,30,False,0.411567576092099,0.3791208791208791,0.3791208791208791,-0.0324466969712199,F93_T2_R,F93_T2,93,R,unrelated,False,False,False,F93_T2_R,F93_T2,93,R,unrelated,False,False,False,231.0,0.4555349182763744,0.0439673421842753,,,231.0,0.4555349182763744,25364,6
26/2R/S3262R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R04.jpg.npz,26,F26_T2,F26_T2_R,R,73,False,0.4286631473819375,0.3965153499199767,0.3965153499199767,-0.0321477974619607,F76_T1_R,F76_T1,76,R,unrelated,False,False,False,F76_T1_R,F76_T1,76,R,unrelated,False,False,False,16.0,0.4114,-0.0172631473819375,16.0,0.4114,246.0,0.4593877551020408,28036,0
06/2R/S3062R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2R__S3062R07.jpg.npz,6,F06_T2,F06_T2_R,R,6,False,0.3911689556052379,0.3600136757331712,0.3600136757331712,-0.0311552798720667,F41_T2_R,F41_T2,41,R,unrelated,False,False,False,F41_T2_R,F41_T2,41,R,unrelated,False,False,False,61.0,0.4243054243054243,0.0331364687001863,61.0,0.4243054243054243,76.0,0.4274018379281537,25048,-2
41/1L/S3411L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/41__1L__S3411L06.jpg.npz,41,F41_T1,F41_T1_L,L,9,False,0.4122549019607843,0.3811764705882353,0.3811764705882353,-0.031078431372549,F26_T2_L,F26_T2,26,L,unrelated,False,False,False,F26_T2_L,F26_T2,26,L,unrelated,False,False,False,152.0,0.4500976085895559,0.0378427066287715,152.0,0.4500976085895559,158.0,0.4511934156378601,24480,2
92/2L/S3922L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/92__2L__S3922L01.jpg.npz,92,F92_T2,F92_T2_L,L,15,False,0.4010339734121123,0.3703499369482976,0.3703499369482976,-0.0306840364638146,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,105.0,0.4270137179036229,0.0259797444915106,175.0,0.437028803402281,105.0,0.4270137179036229,24372,10
71/2L/S3712L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/71__2L__S3712L01.jpg.npz,71,F71_T2,F71_T2_L,L,10,False,0.4156775841346153,0.3852094452531134,0.3852094452531134,-0.0304681388815019,F71_T1_R,F71_T1,71,R,twin_cross_eye,True,False,True,F71_T1_R,F71_T1,71,R,twin_cross_eye,True,False,True,1.0,0.3852094452531134,-0.0304681388815019,79.0,0.4388740839440373,1.0,0.3852094452531134,26624,-2
41/2R/S3412R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/41__2R__S3412R04.jpg.npz,41,F41_T2,F41_T2_R,R,5,False,0.3872593950504124,0.3568564239660324,0.3568564239660324,-0.03040297108438,F33_T1_R,F33_T1,33,R,unrelated,False,False,False,F33_T1_R,F33_T1,33,R,unrelated,False,False,False,22.0,0.4081330399458361,0.0208736448954237,22.0,0.4081330399458361,208.0,0.4511278195488721,26184,0
49/2R/S3492R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R03.jpg.npz,49,F49_T2,F49_T2_R,R,37,False,0.4028591352859135,0.3727598566308244,0.3727598566308244,-0.0300992786550891,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,4.0,0.3748897058823529,-0.0279694294035606,7.0,0.3787007155886067,4.0,0.3748897058823529,28680,0
21/1R/S3211R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/21__1R__S3211R04.jpg.npz,21,F21_T1,F21_T1_R,R,28,False,0.4061800654157342,0.3764596172559195,0.3764596172559195,-0.0297204481598146,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,59.0,0.4168941979522184,0.0107141325364842,,,59.0,0.4168941979522184,23236,-4
26/2R/S3262R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R07.jpg.npz,26,F26_T2,F26_T2_R,R,28,False,0.4153254777985343,0.3856480073014907,0.3856480073014907,-0.0296774704970435,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,F26_T1_R,F26_T1,26,R,twin_same_eye,True,True,False,1.0,0.3856480073014907,-0.0296774704970435,1.0,0.3856480073014907,303.0,0.4841720111823713,27836,4
84/1R/S3841R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/84__1R__S3841R08.jpg.npz,84,F84_T1,F84_T1_R,R,37,False,0.4211071867321867,0.3919620347026546,0.3919620347026546,-0.0291451520295321,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,F69_T2_L,F69_T2,69,L,unrelated,False,False,False,98.0,0.4387084592145015,0.0176012724823148,199.0,0.4595942519019442,98.0,0.4387084592145015,26048,-4
40/2R/S3402R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/40__2R__S3402R04.jpg.npz,40,F40_T2,F40_T2_R,R,40,False,0.4208196721311475,0.3920444522843535,0.3920444522843535,-0.0287752198467939,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,F01_T1_L,F01_T1,1,L,unrelated,False,False,False,26.0,0.4131864226052959,-0.0076332495258515,87.0,0.4303774928774929,26.0,0.4131864226052959,24400,4
36/2L/S3362L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/36__2L__S3362L02.jpg.npz,36,F36_T2,F36_T2_L,L,5,False,0.3991103763186899,0.3704216544577452,0.3704216544577452,-0.0286887218609447,F13_T1_R,F13_T1,13,R,unrelated,False,False,False,F13_T1_R,F13_T1,13,R,unrelated,False,False,False,213.0,0.4592723206605883,0.0601619443418983,213.0,0.4592723206605883,220.0,0.4607119948685054,25404,0
